Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Gender,Scholarship holder,Unemployment rate,Inflation rate,GDP,Target,Adult
1,17,2,9238,1,Complete Secondary Education,133.0,Complete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Plant and Machine Operators,127.4,1,0,0,1,12.7,3.7,-1.7,1,0
1,1,3,9238,1,Complete Secondary Education,125.0,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Elementary Occupations,123.6,1,0,0,0,9.4,-0.8,-3.12,1,0
1,39,1,8014,0,Complete Secondary Education,120.0,Complete Secondary Education,Incomplete Secondary Education,Service and Sales,Craft and Related Trades,122.0,0,0,0,1,11.1,0.6,2.02,1,1
1,1,1,9670,1,Complete Secondary Education,128.0,Incomplete Secondary Education,Complete Secondary Education,Technicians,Management,118.2,0,0,0,0,10.8,1.4,1.74,0,0
1,1,1,9500,1,Complete Secondary Education,127.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,123.9,1,0,0,1,15.5,2.8,-4.06,1,0
1,1,2,9500,1,Complete Secondary Education,134.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,125.8,1,0,0,0,15.5,2.8,-4.06,1,0
1,17,5,9853,1,Complete Secondary Education,132.0,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,123.3,1,0,0,0,10.8,1.4,1.74,0,1
1,17,2,9670,1,Complete Secondary Education,124.0,Complete Secondary Education,Incomplete Secondary Education,Administrative,Technicians,124.4,0,0,0,0,7.6,2.6,0.32,1,0
1,17,1,9773,1,Complete Secondary Education,133.1,Incomplete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,126.0,0,0,0,1,15.5,2.8,-4.06,1,0
3,39,1,9003,1,Complete Secondary Education,170.0,Complete Secondary Education,Other Specific Qualifications,Service and Sales,Service and Sales,170.0,0,0,0,0,8.9,1.4,3.51,1,1
1,17,3,9238,1,Complete Secondary Education,125.0,Incomplete Secondary Education,Incomplete Secondary Education,Agriculture and Fishery,Craft and Related Trades,121.5,0,0,0,0,13.9,-0.3,0.79,1,0
1,39,1,9500,1,Higher Education - Bachelor/Degree,130.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,130.0,0,0,0,0,12.7,3.7,-1.7,1,1
1,43,1,9238,1,Complete Secondary Education,125.0,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Craft and Related Trades,117.0,1,0,0,0,16.2,0.3,-0.92,0,1
1,39,1,9085,1,Complete Secondary Education,130.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,130.0,1,0,0,0,12.7,3.7,-1.7,1,1
1,17,2,9556,1,Complete Secondary Education,133.1,Other Specific Qualifications,Other Specific Qualifications,Professionals,Elementary Occupations,108.0,0,0,0,0,15.5,2.8,-4.06,1,0
1,17,1,9500,1,Complete Secondary Education,131.0,Higher Education - Undergraduate,Other Specific Qualifications,Technicians,Administrative,132.3,1,0,0,0,7.6,2.6,0.32,1,0
1,42,1,8014,0,Complete Secondary Education,150.0,Incomplete Secondary Education,Higher Education - Undergraduate,Technicians,Service and Sales,148.0,0,0,0,0,9.4,-0.8,-3.12,1,1
1,17,2,9254,1,Complete Secondary Education,125.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,122.6,1,0,0,0,11.1,0.6,2.02,0,0
1,1,1,9670,1,Complete Secondary Education,131.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,123.0,1,0,0,1,7.6,2.6,0.32,1,0
1,39,1,9853,1,Complete Secondary Education,130.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Administrative,102.5,0,0,0,0,7.6,2.6,0.32,1,1
1,1,2,9500,1,Complete Secondary Education,123.0,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,113.3,1,0,0,0,7.6,2.6,0.32,0,0
1,1,5,9853,1,Complete Secondary Education,141.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Administrative,133.0,1,0,0,0,9.4,-0.8,-3.12,0,0
1,7,1,9500,1,Higher Education - Bachelor/Degree,140.0,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Administrative,140.0,0,0,0,0,16.2,0.3,-0.92,0,1
1,43,1,9853,1,Complete Secondary Education,140.0,Higher Education - Undergraduate,Complete Secondary Education,Professionals,Professionals,128.3,1,0,0,0,12.4,0.5,1.79,1,1
1,44,1,9991,0,Other,140.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Craft and Related Trades,140.0,0,0,0,1,9.4,-0.8,-3.12,1,1
1,39,1,9773,1,Other,133.1,Incomplete Secondary Education,Incomplete Secondary Education,Professionals,Technicians,104.0,0,0,0,0,11.1,0.6,2.02,0,1
1,18,3,9070,1,Complete Secondary Education,131.0,Complete Secondary Education,Other Specific Qualifications,Administrative,Administrative,122.3,1,0,0,0,15.5,2.8,-4.06,0,0
1,17,2,9254,1,Complete Secondary Education,143.0,Complete Secondary Education,Incomplete Secondary Education,Technicians,Service and Sales,135.0,0,0,0,0,11.1,0.6,2.02,0,0
1,18,2,9147,1,Complete Secondary Education,132.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Administrative,Agriculture and Fishery,119.1,1,0,0,0,10.8,1.4,1.74,0,0
1,43,1,9238,1,Complete Secondary Education,143.0,Complete Secondary Education,Other Specific Qualifications,Administrative,Plant and Machine Operators,126.6,0,0,0,0,9.4,-0.8,-3.12,1,1
1,17,3,9500,1,Complete Secondary Education,141.0,Other Specific Qualifications,Complete Secondary Education,Plant and Machine Operators,Technicians,129.0,1,0,0,1,7.6,2.6,0.32,1,0
1,39,1,9085,1,Complete Secondary Education,133.1,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,162.3,1,0,0,0,8.9,1.4,3.51,0,1
1,17,4,9070,1,Complete Secondary Education,148.0,Complete Secondary Education,Higher Education - Undergraduate,Technicians,Management,163.4,1,0,0,0,16.2,0.3,-0.92,1,0
1,1,1,9254,1,Complete Secondary Education,125.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,121.5,0,0,0,1,13.9,-0.3,0.79,1,1
1,1,1,8014,0,Complete Secondary Education,120.0,Complete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Professionals,122.8,0,0,0,0,9.4,-0.8,-3.12,1,1
1,39,1,9147,1,Complete Secondary Education,140.0,Complete Secondary Education,Higher Education - Undergraduate,Technicians,Professionals,118.0,1,0,0,0,7.6,2.6,0.32,0,1
1,51,1,9853,1,Complete Secondary Education,139.0,Complete Secondary Education,Complete Secondary Education,Technicians,Elementary Occupations,134.0,0,0,0,0,12.4,0.5,1.79,0,1
1,1,4,9500,1,Complete Secondary Education,142.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,129.8,1,0,0,0,12.7,3.7,-1.7,1,0
1,39,1,9991,0,Other,130.0,Incomplete Secondary Education,Complete Secondary Education,Professionals,Technicians,152.0,1,0,0,0,8.9,1.4,3.51,0,1
1,18,6,9500,1,Complete Secondary Education,126.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,122.8,1,0,0,0,9.4,-0.8,-3.12,1,0
1,7,1,9119,1,Higher Education - Bachelor/Degree,150.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,150.0,0,0,0,0,13.9,-0.3,0.79,0,1
1,1,1,9853,1,Complete Secondary Education,130.0,Incomplete Secondary Education,Incomplete Secondary Education,Professionals,Craft and Related Trades,131.8,0,0,0,0,11.1,0.6,2.02,1,0
1,39,1,9500,1,Complete Secondary Education,120.0,Complete Secondary Education,Higher Education - Undergraduate,Other,Other,105.9,0,0,0,0,11.1,0.6,2.02,1,1
1,1,1,9085,1,Complete Secondary Education,138.0,Complete Secondary Education,Complete Secondary Education,Technicians,Agriculture and Fishery,132.1,1,0,0,0,10.8,1.4,1.74,1,0
1,1,4,9238,1,Complete Secondary Education,127.0,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Other,127.4,1,0,0,0,7.6,2.6,0.32,1,0
1,1,4,9500,1,Complete Secondary Education,140.0,Incomplete Secondary Education,Incomplete Secondary Education,Agriculture and Fishery,Agriculture and Fishery,129.5,1,0,0,0,10.8,1.4,1.74,1,0
1,44,1,9238,1,Other,130.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Elementary Occupations,126.7,0,0,0,0,13.9,-0.3,0.79,1,1
1,17,2,9238,1,Complete Secondary Education,128.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,116.5,0,0,0,1,16.2,0.3,-0.92,1,0
1,1,1,9238,1,Complete Secondary Education,132.0,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,119.1,1,0,0,0,7.6,2.6,0.32,1,0
1,1,2,9500,1,Complete Secondary Education,149.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,126.5,1,0,0,0,12.7,3.7,-1.7,1,0
1,1,4,9773,1,Complete Secondary Education,155.0,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Technicians,149.8,1,0,0,1,16.2,0.3,-0.92,1,0
1,1,1,9085,1,Complete Secondary Education,120.0,Incomplete Secondary Education,Complete Secondary Education,Craft and Related Trades,Agriculture and Fishery,115.1,1,0,0,0,13.9,-0.3,0.79,1,0
1,39,1,9254,1,Other,133.1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Professionals,124.5,0,0,0,1,16.2,0.3,-0.92,0,1
1,1,2,9500,1,Complete Secondary Education,131.0,Other Specific Qualifications,Complete Secondary Education,Agriculture and Fishery,Technicians,128.3,1,0,0,1,12.7,3.7,-1.7,1,0
1,1,1,9500,1,Complete Secondary Education,149.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,136.0,0,0,0,1,7.6,2.6,0.32,1,0
1,43,1,9130,1,Complete Secondary Education,140.0,Complete Secondary Education,Higher Education - Undergraduate,Plant and Machine Operators,Management,140.0,1,0,0,1,13.9,-0.3,0.79,1,0
1,39,1,9991,0,Complete Secondary Education,133.1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,126.3,0,0,0,1,16.2,0.3,-0.92,0,1
1,43,1,9773,1,Complete Secondary Education,122.0,Complete Secondary Education,Complete Secondary Education,Technicians,Administrative,126.9,0,0,0,0,7.6,2.6,0.32,1,1
1,39,1,9556,1,Other,130.0,Complete Secondary Education,Complete Secondary Education,Technicians,Administrative,145.0,0,0,0,0,15.5,2.8,-4.06,1,1
1,18,1,9147,1,Complete Secondary Education,121.0,Incomplete Secondary Education,Higher Education - Undergraduate,Administrative,Administrative,115.8,1,0,0,1,12.4,0.5,1.79,1,0
1,39,1,8014,0,Complete Secondary Education,120.0,Incomplete Secondary Education,Other Specific Qualifications,Craft and Related Trades,Agriculture and Fishery,100.0,1,0,0,0,9.4,-0.8,-3.12,0,1
1,39,1,8014,0,Complete Secondary Education,133.1,Complete Secondary Education,Incomplete Secondary Education,Administrative,Technicians,102.5,0,0,0,1,8.9,1.4,3.51,0,1
1,17,1,9085,1,Complete Secondary Education,121.0,Incomplete Secondary Education,Other Specific Qualifications,Management,Professionals,131.5,0,0,0,0,7.6,2.6,0.32,0,1
1,1,1,9147,1,Complete Secondary Education,133.0,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,147.0,0,0,0,1,9.4,-0.8,-3.12,1,0
2,1,4,9853,1,Complete Secondary Education,134.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Agriculture and Fishery,122.5,0,1,0,1,10.8,1.4,1.74,1,0
1,1,3,9254,1,Complete Secondary Education,115.0,Complete Secondary Education,Complete Secondary Education,Professionals,Professionals,117.5,1,0,0,0,9.4,-0.8,-3.12,0,0
1,51,1,9500,1,Complete Secondary Education,127.0,Incomplete Secondary Education,Complete Secondary Education,Administrative,Plant and Machine Operators,150.0,0,0,0,1,11.1,0.6,2.02,1,0
1,18,1,9500,1,Complete Secondary Education,135.0,Complete Secondary Education,Other Specific Qualifications,Technicians,Administrative,127.5,1,0,0,1,16.2,0.3,-0.92,1,0
2,7,1,9991,0,Other,140.0,Other Specific Qualifications,Higher Education - Undergraduate,Professionals,Professionals,140.0,0,0,0,0,11.1,0.6,2.02,1,1
2,7,1,9147,1,Higher Education - Bachelor/Degree,130.0,Complete Secondary Education,Higher Education - Undergraduate,Professionals,Elementary Occupations,130.0,0,0,0,0,12.4,0.5,1.79,1,1
1,1,1,9238,1,Complete Secondary Education,135.0,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,133.3,0,0,0,1,11.1,0.6,2.02,1,0
1,39,2,9670,1,Complete Secondary Education,140.0,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,97.0,1,0,0,0,7.6,2.6,0.32,0,1
1,43,1,9500,1,Complete Secondary Education,120.0,Complete Secondary Education,Complete Secondary Education,Administrative,Craft and Related Trades,112.0,1,0,0,1,12.7,3.7,-1.7,1,0
1,1,2,9254,1,Complete Secondary Education,140.0,Complete Secondary Education,Other Specific Qualifications,Technicians,Administrative,123.6,1,0,0,0,12.7,3.7,-1.7,1,0
1,39,1,9254,1,Higher Education - Bachelor/Degree,133.1,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Service and Sales,130.5,0,0,0,0,15.5,2.8,-4.06,0,1
1,1,2,9670,1,Complete Secondary Education,135.0,Complete Secondary Education,Higher Education - Undergraduate,Technicians,Professionals,133.3,0,0,0,0,9.4,-0.8,-3.12,1,0
1,1,1,9254,1,Complete Secondary Education,123.0,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,132.1,0,0,0,1,15.5,2.8,-4.06,1,1
1,1,1,9147,1,Complete Secondary Education,133.1,Other Specific Qualifications,Complete Secondary Education,Plant and Machine Operators,Elementary Occupations,100.0,0,0,0,0,16.2,0.3,-0.92,0,1
1,1,1,9238,1,Complete Secondary Education,154.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,140.4,0,0,0,1,10.8,1.4,1.74,1,1
1,1,1,9853,1,Complete Secondary Education,148.0,Incomplete Secondary Education,Incomplete Secondary Education,Administrative,Agriculture and Fishery,141.7,0,0,0,1,9.4,-0.8,-3.12,1,0
1,17,2,9238,1,Complete Secondary Education,133.0,Other Specific Qualifications,Other Specific Qualifications,Professionals,Plant and Machine Operators,119.7,0,1,0,1,15.5,2.8,-4.06,1,0
1,1,1,9130,1,Complete Secondary Education,126.0,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,122.5,1,0,0,0,9.4,-0.8,-3.12,0,1
1,39,1,9085,1,Other,133.1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,140.0,0,0,0,0,16.2,0.3,-0.92,0,1
1,1,3,9500,1,Complete Secondary Education,125.0,Higher Education - Undergraduate,Complete Secondary Education,Technicians,Technicians,119.4,1,0,0,0,12.4,0.5,1.79,1,0
1,16,1,171,1,Complete Secondary Education,145.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Professionals,Professionals,155.0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,2,9147,1,Complete Secondary Education,118.0,Other Specific Qualifications,Incomplete Secondary Education,Administrative,Administrative,119.1,1,0,0,1,12.4,0.5,1.79,1,0
1,39,1,9147,1,Complete Secondary Education,120.0,Other Specific Qualifications,Complete Secondary Education,Plant and Machine Operators,Management,122.7,0,0,0,0,10.8,1.4,1.74,0,1
1,1,1,9147,1,Complete Secondary Education,127.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Elementary Occupations,117.9,0,0,0,1,8.9,1.4,3.51,1,0
1,7,1,9500,1,Higher Education - Bachelor/Degree,130.0,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Professionals,130.0,0,0,0,0,9.4,-0.8,-3.12,1,1
1,17,3,9500,1,Complete Secondary Education,129.0,Incomplete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Service and Sales,120.0,1,0,0,1,10.8,1.4,1.74,1,0
1,44,1,9003,1,Other,130.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Elementary Occupations,130.0,0,0,0,0,13.9,-0.3,0.79,0,1
1,1,3,9254,1,Complete Secondary Education,121.0,Incomplete Secondary Education,Other Specific Qualifications,Technicians,Agriculture and Fishery,116.8,1,0,0,0,11.1,0.6,2.02,1,1
1,1,1,9670,1,Complete Secondary Education,136.0,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Craft and Related Trades,123.4,1,0,0,1,11.1,0.6,2.02,1,0
1,1,3,9070,1,Complete Secondary Education,125.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,125.4,1,0,0,0,9.4,-0.8,-3.12,1,0
1,1,3,9773,1,Complete Secondary Education,131.0,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,127.2,1,0,0,1,8.9,1.4,3.51,0,0
1,1,1,9773,1,Complete Secondary Education,127.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,123.2,1,0,0,0,9.4,-0.8,-3.12,1,0
1,17,1,9147,1,Complete Secondary Education,136.0,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,124.1,0,0,0,0,8.9,1.4,3.51,1,0
2,39,1,9556,1,Other,133.1,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,99.5,1,0,0,1,8.9,1.4,3.51,0,1
1,17,1,9991,0,Other,127.0,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Service and Sales,124.9,0,0,0,0,16.2,0.3,-0.92,1,1
1,17,3,9070,1,Complete Secondary Education,116.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,110.8,0,0,0,0,7.6,2.6,0.32,1,0
1,1,1,9238,1,Complete Secondary Education,121.0,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Craft and Related Trades,118.9,1,0,0,1,12.4,0.5,1.79,1,0
